Unique ID,Name,Address,Type,Capacity,LAT,LONG,County,Address,City,State,Zip,MailingAddress,MailingCity,MailingState,MailingZip,Phone,Operation_Months,Operation_Days,Hours_Open,Hours_Close,Infant_0_To_12mos,Toddler_13mos_To_2yrs,Preschool_3yrs_To_4yrs,Pre_K_Served,School_Age_5yrs_Plus,Ages_Other_Than_Pre_K_Served,Accepts_Child_Care_Subsidy,Has_Evening_Care,Has_Drop_In_Care,Has_School_Age_Summer_Care,Has_Transport_ToFrom_School,Has_Transport_ToFrom_Home,Has_Cacfp,Accreditation_Status,Provider_Type,Exemption_Category,Available_PreK_Slots,Funded_PreK_Slots,QR_Participant,QR_Rated,QR_Rating
EX-47754,Georgia All-Star Gymnastics,"105 Arnold Mill Park, Woodstock, GA",Exempt Only,,34.1029035,-84.5086695,Cherokee,105 Arnold Mill Park,Woodstock,GA,30188,105 Arnold Mill Park,Woodstock,GA,30188,(770) 516-2654,JUN JUL,MO TU WE TH FR,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-47759,Alpharetta Recreation & Parks - Summer Art Camp,"12624 Broadway Road, Alpharetta, GA",Exempt Only,,34.0892232,-84.3399903,Fulton,12624 Broadway Road,Alpharetta,GA,30004,1825 Old Milton Parkway,Alpharetta,GA,30009,(678) 297-6162,JUN JUL AUG,MO TU WE TH FR,9:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47771,Saint Andrew Rowing Club Summer Club,"675 Riverside Road, Roswell, GA",Exempt Only,,34.007283,-84.3434827,Fulton,675 Riverside Road,Roswell,GA,30075,PO Box 500065,Atlanta,GA,31150,(770) 676-2739,JUN JUL,MO TU WE TH FR,8:30 AM,6:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47772,The Spanish Academy,"5513 Old Atlanta Road, Suwanee, GA",Exempt Only,,34.0787721,-84.1280941,Fulton,5513 Old Atlanta Road,Suwanee,GA,30024,329 Springdale Drive,Atlanta,GA,30024,(770) 751-3646,JUN JUL AUG,MO TU WE TH FR,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47772,The Spanish Academy,"5513 Old Atlanta Road, Suwanee, GA",Exempt Only,,34.0787721,-84.1280941,Fulton,5513 Old Atlanta Road,Suwanee,GA,30024,329 Springdale Drive,Atlanta,GA,30024,(770) 751-3646,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:45 PM,5:15 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Short-term educ/rec,N/A,,FALSE,FALSE,
EX-47773,North Atlanta Preschool,"5676 Roberts Drive, Atlanta, GA",Exempt Only,,33.9676007,-84.340319,DeKalb,5676 Roberts Drive,Atlanta,GA,30338,5676 Roberts Drive,Atlanta,GA,30338,(770) 399-5222,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,9:30 AM,1:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-47775,Atlanta Ballet Centre for Dance Summer Day Buckhead,"4279 Roswell Road  Suite 703, Atlanta, GA",Exempt Only,,33.870498,-84.3795444,Fulton,4279 Roswell Road  Suite 703,Atlanta,GA,30342,1695 Marietta Blvd  NW,Atlanta,GA,30318,(404) 303-1501,JAN JUN JUL AUG DEC,MO TU WE TH FR,10:00 AM,5:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47777,Midtown International School,"1575 Sheridan Road NE, Atlanta, GA",Exempt Only,,33.8243459,-84.3355754,DeKalb,1575 Sheridan Road NE,Atlanta,GA,30324,1575 Sheridan Road NE,Atlanta,GA,30324,(404) 542-7003,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,3:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-47777,Midtown International School,"1575 Sheridan Road NE, Atlanta, GA",Exempt Only,,33.8243459,-84.3355754,DeKalb,1575 Sheridan Road NE,Atlanta,GA,30324,1575 Sheridan Road NE,Atlanta,GA,30324,(404) 542-7003,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private b/after school/accredited,N/A,,FALSE,FALSE,
EX-47777,Midtown International School,"1575 Sheridan Road NE, Atlanta, GA",Exempt Only,,33.8243459,-84.3355754,DeKalb,1575 Sheridan Road NE,Atlanta,GA,30324,1575 Sheridan Road NE,Atlanta,GA,30324,(404) 542-7003,JUN JUL AUG,MO TU WE TH FR,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47778,21st Century Stem Academy  LLC,"1549 Clairmont Rd, Atlanta, GA",Exempt Only,,33.799267,-84.306802,DeKalb,1549 Clairmont Rd,Atlanta,GA,30033,1170 Angelo Ct,Atlanta,GA,30319,(404) 626-1400,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-47778,21st Century Stem Academy  LLC,"1549 Clairmont Rd, Atlanta, GA",Exempt Only,,33.799267,-84.306802,DeKalb,1549 Clairmont Rd,Atlanta,GA,30033,1170 Angelo Ct,Atlanta,GA,30319,(404) 626-1400,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private b/after school/accredited,N/A,,FALSE,FALSE,
EX-47787,Atlanta Ballet Centre for Dance Education Summer Program,"1695 Marietta Blvd  NW, Atlanta, GA",Exempt Only,,33.8010408,-84.4345803,Fulton,1695 Marietta Blvd  NW,Atlanta,GA,30318,1695 Marietta Blvd  NW,Atlanta,GA,30318,(404) 873-5811,JAN JUN JUL AUG DEC,MO TU WE TH FR SA,10:00 AM,5:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47790,RISPA  LLC,"14155 GA Hwy 9 Suite 100, Milton, GA",Exempt Only,,34.1251688,-84.2680186,Fulton,14155 GA Hwy 9 Suite 100,Milton,GA,30004,14155 GA Hwy 9 Suite 100,Milton,GA,30004,(678) 620-3500,JUN JUL,MO TU WE TH FR,9:30 AM,3:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47790,RISPA  LLC,"14155 GA Hwy 9 Suite 100, Milton, GA",Exempt Only,,34.1251688,-84.2680186,Fulton,14155 GA Hwy 9 Suite 100,Milton,GA,30004,14155 GA Hwy 9 Suite 100,Milton,GA,30004,(678) 620-3500,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA SU,12:00 PM,9:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-47790,RISPA  LLC,"14155 GA Hwy 9 Suite 100, Milton, GA",Exempt Only,,34.1251688,-84.2680186,Fulton,14155 GA Hwy 9 Suite 100,Milton,GA,30004,14155 GA Hwy 9 Suite 100,Milton,GA,30004,(678) 620-3500,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA SU,12:00 PM,9:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Short-term educ/rec,N/A,,FALSE,FALSE,
EX-47797,The Lovett School - ASAP,"4075 Paces Ferry Road. NW, Atlanta, GA",Exempt Only,,33.8610152,-84.4517646,Cobb,4075 Paces Ferry Road. NW,Atlanta,GA,30327,4075 Paces Ferry Road. NW,Atlanta,GA,30327,(404) 262-3032,JUN JUL,MO TU WE TH FR,7:30 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47797,The Lovett School - ASAP,"4075 Paces Ferry Road. NW, Atlanta, GA",Exempt Only,,33.8610152,-84.4517646,Cobb,4075 Paces Ferry Road. NW,Atlanta,GA,30327,4075 Paces Ferry Road. NW,Atlanta,GA,30327,(404) 262-3032,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO TU WE TH FR,2:00 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private b/after school/accredited,N/A,,FALSE,FALSE,
EX-47797,The Lovett School - ASAP,"4075 Paces Ferry Road. NW, Atlanta, GA",Exempt Only,,33.8610152,-84.4517646,Cobb,4075 Paces Ferry Road. NW,Atlanta,GA,30327,4075 Paces Ferry Road. NW,Atlanta,GA,30327,(404) 262-3032,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-47798,Puppet Camp,"1404 Spring Street  NW, Atlanta, GA",Exempt Only,,33.7927438,-84.3896033,Fulton,1404 Spring Street  NW,Atlanta,GA,30309,1404 Spring Street  NW,Atlanta,GA,30309,(404) 881-5111,JUN,MO TU WE TH FR,9:00 AM,3:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47800,The Actor's Scene,"4484 Commerce Drive  Suite A, Buford, GA",Exempt Only,,34.0991555,-84.0142224,Gwinnett,4484 Commerce Drive  Suite A,Buford,GA,30518,4484 Commerce Drive  Suite A,Buford,GA,30518,(770) 904-6646,JUN JUL,MO TU WE TH FR,9:00 AM,5:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47800,The Actor's Scene,"4484 Commerce Drive  Suite A, Buford, GA",Exempt Only,,34.0991555,-84.0142224,Gwinnett,4484 Commerce Drive  Suite A,Buford,GA,30518,4484 Commerce Drive  Suite A,Buford,GA,30518,(770) 904-6646,JUN JUL,MO TU WE TH FR,10:00 AM,12:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-47801,The Grand Theatre,"7 North Wall Street, Cartersville, GA",Exempt Only,,34.1665415,-84.7953027,Bartow,7 North Wall Street,Cartersville,GA,30120,7 North Wall Street,Cartersville,GA,30120,(770) 386-7343,JUN JUL,MO TU WE TH FR SA,9:00 AM,4:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47802,TGA  Premier Junior Golf Camp,"2705 Peachtree Industrial Boulevard, Duluth, GA",Exempt Only,,34.026131,-84.145337,Gwinnett,2705 Peachtree Industrial Boulevard,Duluth,GA,30097,3780 Old Norcross Road  Suite 103 # 535,Duluth,GA,30096,(770) 476-2525,MAY JUN JUL AUG,MO TU WE TH FR,9:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47814,Houston County ASP-CB Watson Primary,"61 Martin Luther King Jr.  Blvd, Warner Robins, GA",Exempt Only,,32.6085138,-83.6112092,Houston,61 Martin Luther King Jr.  Blvd,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 929-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47816,Houston County ASP - Eagle Springs Elementary,"3591 Hwy 41 North, Byron, GA",Exempt Only,,32.6300426,-83.7106632,Houston,3591 Hwy 41 North,Byron,GA,31008,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47823,Tech Time Academy,"2310 Marietta Boulevard N.W. Suite C, Atlanta, GA",Exempt Only,,33.8196325,-84.4534472,Fulton,2310 Marietta Boulevard N.W. Suite C,Atlanta,GA,30318,4701 Flat Shoals Road 48-H,Union City,GA,30291,(678) 485-7941,JUN JUL AUG NOV DEC,MO TU WE TH FR SA,8:00 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47823,Tech Time Academy,"2310 Marietta Boulevard N.W. Suite C, Atlanta, GA",Exempt Only,,33.8196325,-84.4534472,Fulton,2310 Marietta Boulevard N.W. Suite C,Atlanta,GA,30318,4701 Flat Shoals Road 48-H,Union City,GA,30291,(678) 485-7941,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA SU,8:00 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Short-term educ/rec,N/A,,FALSE,FALSE,
EX-47825,Strem HQ,"519 B Johnson Ferry Road  Suite 300, Marietta, GA",Exempt Only,,33.9614245,-84.4122456,Cobb,519 B Johnson Ferry Road  Suite 300,Marietta,GA,30005,5470 McGinnis Village Pl #203,Alpharetta,GA,30005,(508) 507-8736,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,TU,5:30 PM,7:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Short-term educ/rec,N/A,,FALSE,FALSE,
EX-47825,Strem HQ,"519 B Johnson Ferry Road  Suite 300, Marietta, GA",Exempt Only,,33.9614245,-84.4122456,Cobb,519 B Johnson Ferry Road  Suite 300,Marietta,GA,30005,5470 McGinnis Village Pl #203,Alpharetta,GA,30005,(508) 507-8736,JUN JUL,MO TU WE TH FR,9:00 AM,4:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47826,Houston County ASP - Lake Joy Elementary,"985 Lake Joy Road, Warner Robins, GA",Exempt Only,,32.5753053,-83.6949195,Houston,985 Lake Joy Road,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47828,Houston County ASP - Lake Joy Primary,"995 Lake Joy Road, Warner Robins, GA",Exempt Only,,32.5775763,-83.6954593,Houston,995 Lake Joy Road,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47831,Stone Summit Summer Camp,"3701 Presidential Parkway, Atlanta, GA",Exempt Only,,33.8841566,-84.2674674,DeKalb,3701 Presidential Parkway,Atlanta,GA,30340,4806 Clove Drive  S.W.,Mableton,GA,30126,(678) 720-9882,MAY JUN JUL AUG,MO TU WE TH FR,9:00 AM,5:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47834,Family Promise-Little Steps Daycare,"320 Tower Heights Rd, Gainesville, GA",Exempt Only,,34.290495,-83.840515,Hall,320 Tower Heights Rd,Gainesville,GA,30501,1001 Riverside Dr. Suite B,Gainesville,GA,30501,(770) 861-8406,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,No pay,N/A,,FALSE,FALSE,
EX-47835,Houston County ASP - Lindsey Elementary,"81 Tabor Drive, Warner Robins, GA",Exempt Only,,32.6394469,-83.615973,Houston,81 Tabor Drive,Warner Robins,GA,31093,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47837,Stone Summit Summer Camp,"2801 George Busbee Parkway, Kennesaw, GA",Exempt Only,,34.021334,-84.568703,Cobb,2801 George Busbee Parkway,Kennesaw,GA,30144,4806 Clove Drive  S.W.,Mableton,GA,30126,(770) 545-6227,MAY JUN JUL AUG,MO TU WE TH FR,9:00 AM,5:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-47839,Houston County ASP - Miller Elementary,"101 Pine Valley Drive, Warner Robins, GA",Exempt Only,,32.615256,-83.63872,Houston,101 Pine Valley Drive,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47842,Houston County ASP - Parkwood Elementary,"503 Parkwood Drive, Warner Robins, GA",Exempt Only,,32.6249004,-83.630274,Houston,503 Parkwood Drive,Warner Robins,GA,31093,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47843,Houston County ASP - Pearl Stephens Elementary,"420 Education Way, Warner Robins, GA",Exempt Only,,32.610659,-83.606874,Houston,420 Education Way,Warner Robins,GA,31098,420 Education Way,Warner Robins,GA,31098,(478) 929-7895,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47844,Houston County ASP - Perdue Elementary,"115 Sutherlin Drive, Warner Robins, GA",Exempt Only,,32.5494287,-83.6708277,Houston,115 Sutherlin Drive,Warner Robins,GA,31088,1100 Main Street,Warner Robins,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47845,Houston County ASP - Perdue Primary,"150 Bear Country Blvd, Warner Robins, GA",Exempt Only,,32.5479991,-83.6741468,Houston,150 Bear Country Blvd,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47846,Houston County ASP - Quail Run Elementary,"250 Smithville Church Road, Warner Robins, GA",Exempt Only,,32.608491,-83.688552,Houston,250 Smithville Church Road,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47847,Houston County ASP - Russell Elementary,"101 Patriot Way, Warner Robins, GA",Exempt Only,,32.596699,-83.635346,Houston,101 Patriot Way,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47848,Houston County ASP - Shirley Hills Elementary,"300 Mary Lane, Warner Robins, GA",Exempt Only,,32.602848,-83.650969,Houston,300 Mary Lane,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47850,Houston County ASP - Westside Elementary,"201 North Pleasant Hill, Warner Robins, GA",Exempt Only,,32.621436,-83.624168,Houston,201 North Pleasant Hill,Warner Robins,GA,31093,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47853,Houston County ASP - Feagin Mill Middle,"1200 Feagin Mill Road, Warner Robins, GA",Exempt Only,,32.569479,-83.67614,Houston,1200 Feagin Mill Road,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47854,Houston County ASP - Huntington Middle,"206 Wellborn Road, Warner Robins, GA",Exempt Only,,32.599694,-83.6007939,Houston,206 Wellborn Road,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47856,Houston County ASP - Northside Middle,"500 Johnson Road, Warner Robins, GA",Exempt Only,,32.6368445,-83.6444037,Houston,500 Johnson Road,Warner Robins,GA,31093,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47859,Houston County ASP - Warner Robins Middle,"425 Mary Lane, Warner Robins, GA",Exempt Only,,32.59733,-83.654143,Houston,425 Mary Lane,Warner Robins,GA,31088,1100 Main Street,Perry,GA,31069,(478) 988-6200,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,3:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-47860,Still Waters Youth Sinfo-Nia,"105 Courtland Street NE, Atlanta, GA",Exempt Only,,33.7572954,-84.3839788,Fulton,105 Courtland Street NE,Atlanta,GA,30303,3781 Presidential Parkway - Suite 10,Atlanta,GA,30340,(404) 659-6255,JAN FEB MAR APR MAY JUN SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
