Unique ID	Name	Address	Type	Capacity	LAT	LONG	Phone	License/Registration Duration	Expiration	Adminisrator	Hours	Ages	Inspector	Subsidy?
44115	West Point United Methodist Church	"1020 Main Street, WEST POINT, VA  23181"	Religious Exempt Child Day Center	25	37.5343077	-76.7978587	(804) 843-3486	Exempt	"Sept. 26, 2018"	Phyllis  Dorsey		Not Available	"9:00 am  - 1:00 pm,   Tuesday - Thursday"	
26234	Regester Chapel United Methodist Church	"85 Bells Hill Road, STAFFORD, VA  22554"	Religious Exempt Child Day Center	100	38.4300338	-77.4117881	(540) 720-7860	Exempt	"Sept. 15, 2018"	Ms. Donna  Curran		Not Available	"9:00 AM  - 1:30 PM,   Monday - Friday"	
16412	New Covenant Presbyterian Church	"1552 Kempsville Road, VIRGINIA BEACH, VA  23464"	Religious Exempt Child Day Center	38	36.7902584	-76.1798773	(757) 467-3545	Exempt	28-Jun-18	Ms. Debbie  Degroff		Not Available	"9:00 am  - 12 Noon,   Monday - Friday"	
17022	Smithfield Baptist Church	"100 Wainwright Drive, SMITHFIELD, VA  23430"	Religious Exempt Child Day Center	104	36.9835986	-76.6110343	(757) 357-7452	Exempt	"Jan. 10, 2019"	Ms. Kim  Vincent		Not Available	"9:00 am  - 12 Noon,   Monday - Friday"	
17016	Sterling United Methodist Church	"304 East Church Road, STERLING, VA  20164"	Religious Exempt Child Day Center	102	39.0079171	-77.3927752	(703) 430-6455	Exempt	"Aug. 2, 2019"	Ms. Jennifer  Lofquist		Not Available	"9:00 am  - 12 noon,   Monday - Friday"	
17072	St. Philip Lutheran Church	"8115 Williamson Road, ROANOKE, VA  24019"	Religious Exempt Child Day Center	40	37.3536924	-79.9336492	(540) 300-2919	Exempt	31-Jul-19	Danielle  Murray		Not Available	"9:00 AM  - 12:00 Noon,   Monday - Friday"	
15902	Trinity United Methodist Church	"201 Cedar Street, SMITHFIELD, VA  23430"	Religious Exempt Child Day Center	40	36.9806283	-76.6315691	(757) 357-3659	Exempt	5-Jun-18	Ms. Mary  Sauls		Not Available	"9:00 am  - 12:00 Noon,   Monday - Thursday"	
24494	Mt. Olivet Southern Baptist Church	"2933 Mt. Olivet Road, BEDFORD, VA  24523"	Religious Exempt Child Day Center	20	37.276027	-79.560317	(540) 587-3600	Exempt	"Oct. 29, 2018"	Ms. Kathryn  Beisser		Not Available	"9:00 am  - 12:00 pm,   Mon, Wed, Fri"	
34718	New Castle Christian Church	"282 Salem Avenue, NEW CASTLE, VA  24127"	Religious Exempt Child Day Center	18	37.4994921	-80.1088708	(540) 864-7912	Exempt	"Nov. 19, 2018"	Ms. Diane  Givens		Not Available	"9:00 am  - 12:00 pm,   Mon, Wed, Fri"	
41725	Northview United Methodist Church	"521 Ridgecrest Drive, ROANOKE, VA  24019"	Religious Exempt Child Day Center	55	37.341269	-79.9420483	(540) 362-1473	Exempt	"Jan. 25, 2019"	Becky  Hinrichs		Not Available	"9:00 am  - 12:00 pm,   Monday - Friday"	
15930	Peace United Methodist Church	"801 Maple Grove Drive, FREDERICKSBURG, VA  22407-6826"	Religious Exempt Child Day Center	26	38.2873209	-77.5227472	(540) 786-7316	Exempt	"Aug. 30, 2018"	Ms. Sandra  Corvin		Not Available	"9:00 AM  - 12:00 PM,   Monday - Friday"	
17765	Raleigh Court Presbyterian Church	"1837 Grandin Road, ROANOKE, VA  24015"	Religious Exempt Child Day Center	99	37.260329	-79.9809017	(540) 345-8035	Exempt	15-Mar-19	Ms. Betsy  Prillaman		Not Available	"9:00 am  - 12:00 pm,   Monday - Friday"	
35494	Resurrection Lutheran Church	"6170 Plank Road, FREDERICKSBURG, VA  22407"	Religious Exempt Child Day Center	45	38.2948643	-77.5962823	(540) 786-7778	Exempt	"Sept. 14, 2018"	Ms. Megan  Snell		Not Available	"9:00 AM  - 12:00 PM,   Monday - Friday"	
25277	Richland Baptist Church	"2482 Warrenton Road, FREDERICKSBURG, VA  22406-4838"	Religious Exempt Child Day Center	28	38.410741	-77.600284	(540) 752-9352	Exempt	"Aug. 13, 2019"	Ms. Amanda  Howard		Not Available	"9:00 AM  - 12:00 PM,   Monday - Friday"	
17520	St. John's Episcopal Church	"275 East  Main Street, WYTHEVILLE, VA  24382"	Religious Exempt Child Day Center	40	36.9507804	-81.0816315	(276) 228-2562	Exempt	"Sept. 19, 2018"	Ms. Jennifer  Quigg		Not Available	"9:00 am  - 12:00 pm,   Monday - Friday"	
35203	Trinity Ecumenical Parish	"40 Lakemount Drive, MONETA, VA  24121"	Religious Exempt Child Day Center	26	37.142254	-79.6827	(540) 721-4330	Exempt	"Aug. 31, 2018"	Bonita  Delooper		Not Available	"9:00 am  - 12:00 pm,   Monday - Friday"	
36089	West Main Baptist Church	"450 West Main Street, DANVILLE, VA  24541"	Religious Exempt Child Day Center	42	36.5769957	-79.4142534	(434) 792-5960	Exempt	2-Jun-19	Sherry D. Price		Not Available	"9:00 am  - 12:00 pm,   Monday - Friday"	
32825	Warrenton Church of Christ	"6398 Lee Highway Access Road, WARRENTON, VA  20187-7920"	Religious Exempt Child Day Center	40	38.7314225	-77.7764225	(540) 347-8580	Exempt	29-Jun-19	Ms. Rebecca  Lotane		Not Available	"9:00 AM  - 12:00 PM,   Tuesday - Friday"	
17699	Remington United Methodist Church	"150 W Bowen Street, REMINGTON, VA  22734-9622"	Religious Exempt Child Day Center	30	38.5379123	-77.8083597	(540) 439-2579	Exempt	"Oct. 15, 2018"	Ms. Linda S. Mcclanahan		Not Available	"9:00 AM  - 12:00 PM,   Tuesday - Thursday"	
17214	Old Donation Episcopal Church	"4449 North Witchduck Road, VIRGINIA BEACH, VA  23455"	Religious Exempt Child Day Center	116	36.866863	-76.1288017	(757) 499-2283	Exempt	"Nov. 22, 2018"	Ms. Janet M. Brown		Not Available	"9:00 am  - 12:15 pm,   Monday - Friday"	
17642	Redeemer Lutheran Church	"5120 Harrison Road, FREDERICKSBURG, VA  22408-1803"	Religious Exempt Child Day Center	30	38.2677395	-77.5122677	(540) 898-4748	Exempt	29-Jul-19	Ms. Michelle  Gasperoni		Not Available	"9:00 AM  - 12:15 PM,   Monday - Friday"	
17582	Mt. Pleasant Methodist Church	"2505 Mt. Pleasant Road, CHESAPEAKE, VA  23322"	Religious Exempt Child Day Center	30	36.7077958	-76.1250786	(757) 482-5355	Exempt	"Sept. 27, 2018"	Rev. Robert M Pihlcrantz		Not Available	"9:00 am  - 12:30 pm,   Monday - Friday"	
31038	Parkway Wesleyan Church	"3645 Orange Avenue , N.E., ROANOKE, VA  24012"	Religious Exempt Child Day Center	60	37.3038955	-79.8847201	(540) 342-3968	Exempt	"Oct. 31, 2018"	Cindy  White		Not Available	"9:00 am  - 12:30 pm,   Monday - Friday"	
37517	St. Mary's Catholic Church	"1205 Old Mill Road, BLACKSBURG, VA  24060"	Religious Exempt Child Day Center	89	37.2199804	-80.4668077	(540) 951-0916	Exempt	"Oct. 20, 2018"	Ms. Kim  Keesee		Not Available	"9:00 am  - 12:45,   M, Th, Fri"	
39006	St. George's Episcopal Church	"905 Princess Anne Street, FREDERICKSBURG, VA  22401"	Religious Exempt Child Day Center	30	38.3029218	-77.4599116	(540) 373-5163	Exempt	30-Apr-19	Ms. Danielle  Davis		Not Available	"9:00 AM  - 2:00 PM,   Monday - Friday"	
20065	Warrenton United Methodist Church	"341 Church Street, WARRENTON, VA  20186-2713"	Religious Exempt Child Day Center	138	38.719976	-77.804195	(540) 349-9050	Exempt	"Nov. 4, 2018"	Ms. B. Gail  Lane		Not Available	"9:00 AM  - 2:00 PM,   Monday - Friday"	
16057	West Side Christian Church	"535 Cherokee Road, PORTSMOUTH, VA  23701"	Religious Exempt Child Day Center	50	36.8136683	-76.3689274	(757) 488-0514	Exempt	"Jan. 30, 2019"	Ms. Carrie  Kelly6		Not Available	"9:00 am  - 2:30 pm,   Monday - Friday"	
17608	Simonsdale Presbyterian Church	"5016 Vick Street, PORTSMOUTH, VA  23701"	Religious Exempt Child Day Center	56	36.8221851	-76.3724994	(757) 488-1177	Exempt	"Feb. 2, 2019"	Ms. Carol  Wilson		Not Available	"9:00 am  - 3:00 pm,   Monday - Friday"	
16341	St. Matthew's Lutheran Church	"12351 All Saints Place, WOODBRIDGE, VA  22192-3378"	Religious Exempt Child Day Center	120	38.6851185	-77.3086596	(703) 494-3090	Exempt	"Sept. 30, 2018"	Nancy  Zimmerman		Not Available	"9:00 AM  - 3:00 PM,   Monday - Friday"	
36610	St. Paul United Methodist Church	"1400 G Street, WOODBRIDGE, VA  22191-1605"	Religious Exempt Child Day Center	70	38.6636037	-77.2570837	(703) 586-5031	Exempt	"Aug. 20, 2019"	Ms. Katie  Macgregor		Not Available	"9:00 AM  - 3:00 PM,   Monday - Friday"	
17467	St. Andrew Lutheran Church	"14640 Soucy Place, CENTREVILLE, VA  20120"	Religious Exempt Child Day Center	62	38.8594816	-77.4550038	(703) 266-7744	Exempt	"Nov. 13, 2018"	Ms. Pam  Herman		Not Available	"9:00 am  - 3:30 pm,   Monday - Friday"	
16404	St. Luke's Episcopal Church	"8009 Fort Hunt Road, ALEXANDRIA, VA  22308"	Religious Exempt Child Day Center	75	38.7396027	-77.0538379	(703) 765-6699	Exempt	"Jan. 30, 2019"	Ms. Anne Marie Coggins		Not Available	"9:00 am  - 4:00 pm,   Monday - Friday"	
26208	Temple Emanuel	"1163 Persinger Road SW, ROANOKE, VA  24015"	Religious Exempt Child Day Center	55	37.2527241	-79.9693655	(540) 467-1459	Exempt	31-Jul-19	Hannah  Greenberg		Not Available	"9:00 AM  - 5:00 PM,   Monday - Friday"	
39452	South Roanoke United Methodist Church	"2330 S. Jefferson Street, ROANOKE, VA  24014"	Religious Exempt Child Day Center	41	37.2466229	-79.9456347	(540) 982-3707	Exempt	"Dec. 10, 2018"	Sara  Grochowski		Not Available	"9:00 am  - 5:30 pm,   Monday - Friday"	
36039	St. John's Episcopal Church	"200 Boston Avenue, LYNCHBURG, VA  24503"	Religious Exempt Child Day Center	80	37.4342118	-79.1699414	(434) 846-1914	Exempt	23-Apr-19	Ms. Christie  Hooper		Not Available	"9:00 am  - 5:30 pm,   Monday - Friday"	
32907	Old Bridge United Methodist Church	"3966 Old Bridge Road, WOODBRIDGE, VA  22192-5006"	Religious Exempt Child Day Center	65	38.677454	-77.3284042	(703) 730-3895 (104)	Exempt	27-Jul-19	Jonathan  Faircloth		Not Available	"9:00 AM  - 6:00 PM,   Monday - Friday"	
17061	Wesley United Methodist Church	"711 Spring Street, SE, VIENNA, VA  22180"	Religious Exempt Child Day Center	121	38.896489	-77.257017	(703) 938-3970	Exempt	"Oct. 24, 2018"	Ms. Laura  Hoing		Not Available	"9:00 am  - Noon,   Monday - Friday"	
17570	St. Matthew's United Methodist Church	"8617 Little River Turnpike, ANNANDALE, VA  22003"	Religious Exempt Child Day Center	60	38.8365284	-77.2438381	(703) 978-6242	Exempt	"Jan. 5, 2019"	Nicole  Page		Not Available	"9:00am  - 1:00pm,   Monday - Friday"	
36136	Wright's Chapel United Methodist Church	"8063 Ladysmith Road, RUTHER GLEN, VA  22546"	Religious Exempt Child Day Center	50	38.0193296	-77.508723	(804) 448-1251	Exempt	30-Mar-19	Ms. Sandra  Kaminski		Not Available	"9:00am  - 1:00pm,   Monday - Friday"	
18236	Peace Lutheran Church	"5590 Kings Highway, KING GEORGE, VA  22485"	Religious Exempt Child Day Center	53	38.2659676	-77.2450548	(540) 775-7529	Exempt	"Dec. 7, 2018"	Ms. Annie  Cupka		Not Available	"9:00am  - 1:00pm,   Monday - Thursday"	
17232	Trinity Presbyterian Church-Herndon	"651 Dranesville Rd, HERNDON, VA  20170"	Religious Exempt Child Day Center	75	38.9766943	-77.3786929	(703) 437-1080	Exempt	"Oct. 2, 2018"	Ms. Gillian  Benson		Not Available	"9:00am  - 12:00 noon,   Monday - Friday"	
20520	St. Mark's United Methodist Church	"225 Claremont Street, PETERSBURG, VA  23805"	Religious Exempt Child Day Center	45	37.2098037	-77.3891875	(804) 733-0420	Exempt	"Nov. 2, 2018"	Mrs. Kay  Francis		Not Available	"9:00am  - 12:00pm,   Monday - Friday"	
15954	Welborne United Methodist Church	"920 Maybeury Drive, RICHMOND, VA  23229"	Religious Exempt Child Day Center	100	37.59442	-77.584407	(804) 741-8771	Exempt	"Jan. 8, 2019"	Ms. Sheila  Ray		Not Available	"9:00am  - 12:00pm,   Monday - Friday"	
9219	Providence Baptist Church - Vienna	"8980 Brook Road, MCLEAN, VA  22102-1535"	Religious Exempt Child Day Center	99	38.944352	-77.255488	(703) 893-6286	Exempt	"Nov. 26, 2018"	Ms. Sheila R. Farthing		Not Available	"9:00am  - 2:00pm,   Monday - Friday"	
22434	St. John Lutheran Church	"807 East Main Street, ABINGDON, VA  24212"	Religious Exempt Child Day Center	48	36.7180557	-81.9478982	(276) 676-0115	Exempt	"Dec. 12, 2018"	Ms. Melvena  Schnelle		Not Available	"9:00am  - 5:30 pm,   Monday - Friday"	
24445	Pleasant Valley Church of the Brethren/Pleasant Valley Preshool	"91 Valley Church Road, WEYERS CAVE, VA  24486"	Religious Exempt Child Day Center	30	38.278577	-78.904449	(540) 234-0043	Exempt	"Nov. 13, 2018"	Ms. June  Stipic		Not Available	"9:00am / 9:00am  - 12:00pm / 11:30am,   Mon, Wed, Fri / Tues, Thurs"	
9397	Springfield United Methodist Church	"7047 Old Keene Mill Road, SPRINGFIELD, VA  22150"	Religious Exempt Child Day Center	120	38.778042	-77.1881008	(703) 569-3479	Exempt	3-May-19	Ms. Catherine  Ammann		Not Available	"9:15 a  - 12:15p,   Monday - Friday"	
17530	St. Andrew's Episcopal Church	"6509 Sydenstricker Rd, BURKE, VA  22015"	Religious Exempt Child Day Center	99	38.774325	-77.264573	(703) 455-8458	Exempt	"Dec. 15, 2018"	Ms. Jeanne  Jones		Not Available	"9:15 a.m.  - 12:15 p.m.,   Monday - Friday"	
26254	St. Mark Foundation	"118 Old York -Hampton Highway, YORKTOWN, VA  23692"	Religious Exempt Child Day Center	38	37.1785437	-76.4780724	(757) 898-4395	Exempt	"Sept. 6, 2019"	Ms. June  Rossi		Not Available	"9:15 a.m.  - 12:15 p.m.,   Monday - Friday"	
31652	Seaford Baptist Church	"1311 Seaford Road, SEAFORD, VA  23696"	Religious Exempt Child Day Center	52	37.187433	-76.44157	(767) 898-5384	Exempt	"Sept. 13, 2018"	Ms. Deborah  Wiggins		Not Available	"9:15 a.m.  - 12:15 p.m.,   Monday - Thursday"	
15023	Walnut Hills Baptist Church	"1014 Jamestown Road, WILLIAMSBURG, VA  23185"	Religious Exempt Child Day Center	86	37.2594977	-76.7273129	(757) 220-5903	Exempt	"Feb. 4, 2019"	Ms. Lisa  Tyler		Not Available	"9:15 a.m.  - 2:00 p.m.,   Monday - Friday"	
22453	Resurrection Lutheran Church	"6201 N. Washington Blvd., ARLINGTON, VA  22205"	Religious Exempt Child Day Center	60	38.8876833	-77.1491904	(703) 538-6232	Exempt	"Jan. 28, 2019"	Rev. Martha  Foster		Not Available	"9:15 am  - 1:00 pm,   Monday - Thursday"	
8531	Westover Baptist Church	"Westover Baptist PS and MDO, ARLINGTON, VA  22207"	Religious Exempt Child Day Center	85	38.8818469	-77.1381459	(703) 538-2724	Exempt	"Dec. 20, 2018"	Ms. Susan  Brigham		Not Available	"9:15am  - 1:15pm,   Monday - Friday"	
9248	Walker Chapel United Methodist Church	"Walker Chapel Preschool, ARLINGTON, VA  22207"	Religious Exempt Child Day Center	25	38.9217007	-77.1288578	(703) 538-2170	Exempt	2-Mar-19	Ms. Patricia  Mcgeehan		Not Available	"9:15am  - 2:30pm,   Monday - Friday"	
15874	St. Mark's United Methodist Church	"11551 Lucks Lane, MIDLOTHIAN, VA  23114"	Religious Exempt Child Day Center	150	37.4719643	-77.6088178	(804) 379-1933	Exempt	"Sept. 28, 2018"	Ms. Julie  Faries		Not Available	"9:20 a.m.  - 1:50 p.m.,   Monday - Friday"	
8865	Mt. Olivet United Methodist Church	"1500 N. Glebe Rd, ARLINGTON, VA  22207"	Religious Exempt Child Day Center	110	38.889028	-77.1193563	(703) 527-5508	Exempt	"Dec. 7, 2018"	Ms. Michele A Liberty		Not Available	"9:20 am  - 1:30 pm,   Monday - Friday"	
18674	Oak Grove Baptist Church	"3801 Beulah Road, N. CHESTERFIELD, VA  23237"	Religious Exempt Child Day Center	63	37.4267345	-77.4618334	(804) 275-7807	Exempt	1-Jun-19	Ms. Theda  Purvis		Not Available	"9:30 a.m  - 1:30 p.m.,   Monday, Wednesday, Thursday, Friday"	
14366	Pender United Methodist Church	"12401 Alder Woods Drive, FAIRFAX, VA  22033"	Religious Exempt Child Day Center	75	38.8745052	-77.378648	(703) 352-6204	Exempt	"Feb. 15, 2019"	Ms. Sarah  Hocker		Not Available	"9:30 a.m.  - 1:00 p.m.,   Monday - Friday"	
38698	The Church of the Good Shepherd UMC	"2351 Hunter Mill Road, VIENNA, VA  22181"	Religious Exempt Child Day Center	96	38.9090989	-77.3018829	(703) 281-3987 (12)	Exempt	"Jan. 17, 2019"	Tina  Harkness		Not Available	"9:30 a.m.  - 1:00 p.m.,   Tuesday - Friday"	
8729	Vienna Baptist Church	"541 Marshall Road, SW, VIENNA, VA  22180"	Religious Exempt Child Day Center	100	38.8845535	-77.2613937	(703) 281-2021 (1)	Exempt	31-May-18	Ms. Melissa  Jones		Not Available	"9:30 a.m.  - 1:30 p.m.,   Monday - Friday"	
19749	Yorkminster Presbyterian Church	"6218 George Washington Memorial Hwy, YORKTOWN, VA  23692"	Religious Exempt Child Day Center	45	37.1682148	-76.4699353	(757) 989-5422	Exempt	"Aug. 12, 2019"	Ms. Judithe  Ord		Not Available	"9:30 a.m.  - 12:20 p.m.,   Monday - Friday"	
18350	St. Luke's United Methodist Church	"300 Ella Taylor Road, YORKTOWN, VA  23692"	Religious Exempt Child Day Center	100	37.1406036	-76.4539381	(757) 898-3017	Exempt	1-May-19	Ms. Josie  Turner		Not Available	"9:30 a.m.  - 12:30 p.m.,   Monday - Friday"	
39451	Susanna Wesley United Methodist Church	"3900 George Washington Memorial Hwy, ORDINARY, VA  23131"	Religious Exempt Child Day Center	53	37.3145551	-76.5144541	(804) 642-7551	Exempt	"Nov. 26, 2018"	Ms. Claudia  Wolfert-Siesto		Not Available	"9:30 a.m.  - 12:30 p.m.,   Monday - Friday"	
30345	Trinity United Methodist Church	"1294 Poquoson Avenue, POQUOSON, VA  23662"	Religious Exempt Child Day Center	75	37.1226412	-76.3464981	(757) 868-6174 (16)	Exempt	"Oct. 6, 2018"	Ms. Brenda J. Chapman		Not Available	"9:30 a.m.  - 12:30 p.m.,   Monday - Friday"	
25946	New Life United Methodist Church	"900 Old Hundred Road, MIDLOTHIAN, VA  23114"	Religious Exempt Child Day Center	70	37.4921689	-77.706808	(804) 794-4522	Exempt	"Aug. 29, 2018"	Ms. Marybeth  Essex		Not Available	"9:30 a.m.  - 12:30 p.m.,   Monday - Thursday"	
17575	Providence Baptist Church	"3501 Providence Road, HAYES, VA  23072"	Religious Exempt Child Day Center	100	37.314229	-76.527265	(804) 642-5112	Exempt	9-Mar-19	Ms. Amber  Byrd		Not Available	"9:30 a.m.  - 12:30 p.m.,   Tuesday - Friday"	
17925	Vale United Methodist Church	"11528 Vale Road, OAKTON, VA  22124"	Religious Exempt Child Day Center	21	38.8914278	-77.3479211	(703) 620-2594 (101)	Exempt	"Jan. 30, 2019"	Ms. Ruth Anne  Luckenbaugh		Not Available	"9:30 a.m.  - 12:30 p.m.,   Tuesday - Friday"	
35348	Woodlake United Methodist Church	"15640 Hampton Park Drive, CHESTERFIELD, VA  23832"	Religious Exempt Child Day Center	166	37.3993167	-77.7017678	(804) 639-5411	Exempt	"Aug. 30, 2018"	Ms. Melissa  O'Keefe		Not Available	"9:30 a.m.  - 2:00 p.m.,   Monday - Friday"	
16067	Mt. Pisgah United Methodist Church	"1100 Mt. Pisgah Drive, MIDLOTHIAN, VA  23113"	Religious Exempt Child Day Center	87	37.5038876	-77.6457296	(804) 794-1720	Exempt	"Oct. 23, 2018"	Ms. Colleen  Callihan		Not Available	"9:30 a.m.  - 3:30 p.m.,   Monday - Friday"	
35734	Oakton United Methodist Church	"2951 Chain Bridge Road, OAKTON, VA  22124"	Religious Exempt Child Day Center	40	38.880203	-77.3013443	(703) 938-1233	Exempt	"Oct. 21, 2018"	Glorianna  Hadermann		Not Available	"9:30 am  - 1:30 pm,   Monday - Friday"	
16676	St. Paul's Lutheran Church	"7426 Idylwood Road, FALLS CHURCH, VA  22043"	Religious Exempt Child Day Center	99	38.8994429	-77.202206	(703) 573-0494	Exempt	"Sept. 30, 2018"	Ms. Luann  Carrig		Not Available	"9:30 am  - 1:30 pm,   Monday - Friday"	
17510	Ravensworth Baptist Church	"5100 Ravensworth Road, ANNANDALE, VA  22003"	Religious Exempt Child Day Center	59	38.8124135	-77.2101114	(703) 967-0199	Exempt	"Dec. 6, 2018"	Ms. Karen  Scapellato		Not Available	"9:30 am  - 1:30 PM,   Monday - Thursday"	
28502	Thalia Lynn Baptist Church	"4392 Virginia Beach Boulevard, VIRGINIA BEACH, VA  23462"	Religious Exempt Child Day Center	50	36.8441528	-76.1259251	(757) 233-1965	Exempt	"Aug. 13, 2019"	Ms. Tonya  Owens		Not Available	"9:30 am  - 1:30 pm,   Monday - Thursday"	
27992	Purcellville Baptist Church	"601 Yaxley Road, PURCELLVILLE, VA  20132"	Religious Exempt Child Day Center	120	39.1291934	-77.6964678	(540) 338-6400	Exempt	"Sept. 14, 2018"	Ms. Shawn  Bowman		Not Available	"9:30 AM  - 1:30 PM,   Tuesday - Thursday"	
19856	Salem United Methodist Church	"2057 Salem Road, VA. BEACH, VA  23456"	Religious Exempt Child Day Center	70	36.770841	-76.1238771	(757) 471-2405	Exempt	"Sept. 22, 2018"	Ms. Lynn R Sandridge		Not Available	"9:30 am  - 12:30 pm,   Monday - Thursday"	
9331	St. Luke's United Methodist Church	"4101 Fordham Road, N. CHESTERFIELD, VA  23236"	Religious Exempt Child Day Center	136	37.4445147	-77.5651404	(804) 276-8303	Exempt	22-Apr-19	Ms. Michele  Hart		Not Available	"9:30 am  - 2:00 pm,   Monday - Thursday"	
9263	Ox Hill Baptist Church	"4101 Elmwood Street, CHANTILLY, VA  20151"	Religious Exempt Child Day Center	60	38.8901324	-77.4279286	(703) 378-0674	Exempt	"Oct. 24, 2018"	Bonnie  Bena		Not Available	"9:30am  - 1:30pm,   Monday - Friday"	
24618	St. Francis Episcopal Church	"9220 Georgetown Pike, GREAT FALLS, VA  22066"	Religious Exempt Child Day Center	50	38.9871218	-77.2642132	(703) 759-2522	Exempt	"Jan. 7, 2019"	Ms. Jane  Ruppe		Not Available	"9:30am  - 1:30pm,   Monday - Friday"	
18508	Trinity United Methodist Church	"1205 Dolley Madison Blvd, MC LEAN, VA  22101"	Religious Exempt Child Day Center	50	38.9418816	-77.1680631	(703) 790-2767	Exempt	"Nov. 26, 2018"	Ms. Janine  Whitfield		Not Available	"9:30am  - 1:30pm,   Monday - Friday"	
16321	Pleasant View United Methodist	"18416 Lee Highway, ABINGDON, VA  24210"	Religious Exempt Child Day Center	22	36.6824216	-82.0358607	(276) 628-6323	Exempt	30-Mar-19	Ms. Nicole  Meadows		Not Available	"9:30am  - 12:00 noon,   Mon, Wed and Fri"	
16460	St. Christopher's Episcopal Church	"St. Christopher's Preschool, SPRINGFIELD, VA  22150"	Religious Exempt Child Day Center	75	38.779637	-77.195575	(703) 451-1845	Exempt	10-Mar-19	Ms. Polly  Colwell		Not Available	"9:30am  - 12:30pm,   Monday - Friday"	
16968	Salisbury Presbyterian Church	"13621 Salisbury Road, MIDLOTHIAN, VA  23113"	Religious Exempt Child Day Center	126	37.5265374	-77.6529413	(804) 794-2354	Exempt	"Nov. 21, 2018"	Ms. Marie  Harper		Not Available	"9:30am  - 2:00pm,   Monday - Friday"	
15896	Prince of Peace Lutheran Church	"424 Kings Grant Road, VIRGINIA BEACH, VA  23452"	Religious Exempt Child Day Center	60	36.8472213	-76.0805709	(757) 340-3033	Exempt	"Jan. 26, 2019"	Ms. Alicia  Mangels		Not Available	"9:pp am  - 12:00 pm,   Monday - Friday"	
21202	Topeco Church	"3460 Floyd Hwy South, FLOYD, VA  24091"	Religious Exempt Child Day Center	20	36.867156	-80.415664	(540) 789-7339	Exempt	"Oct. 12, 2018"	Mr. Mark  Grim		Not Available	"9am  - 12 noon,   Monday - Thursday"	
17008	Vienna Presbyterian Church	"124 Park Street, NE, VIENNA, VA  22180"	Religious Exempt Child Day Center	100	38.9038518	-77.2641334	(703) 255-1419	Exempt	"Oct. 3, 2018"	Ms. Marnie  Sturm		Not Available	"9am  - 12noon,   Monday - Friday"	
41834	Restoration United Methodist Church	"5145 Dickerson Road, CHARLOTTESVILLE, VA  22911"	Religious Exempt Child Day Center	40	38.1746555	-78.4087948	(434) 973-9077	Exempt	27-Mar-19	Ms. Marion  Hight		Not Available	"9am-1pm (Mon, Wed)  - 9am-12pm (Tue, Thur, Fri),   Monday - Friday"	
17561	Reformation Lutheran Church	"9283 N. Congress Street, NEW MARKET, VA  22844"	Religious Exempt Child Day Center	20	38.6507402	-78.6704996	(540) 740-3239	Exempt	10-Mar-19	Rev. Jeff  Sonafelt		Not Available	"9am-2pm (Mon, Wed, Fri)  - 9am-11:30am (Tue, Thur),   Monday - Friday"	
41142	Ms. Sonya McCarthy	"6128 Edward Street #202, NORFOLK, VA  23513"	Voluntary Registration	4	36.8938071	-76.2283127	(757) 842-0076	Two Year	27-Apr-19	Ms. Sonya McCarthy		Not Available	"all shifts ,   Monday - Sunday"	Adrianna  Walden:    (757) 404-2487
44263	Rosemary Estep	"6311 Old Hurricane Road, WISE, VA  24293"	Unlicensed/Unregistered FDH	Not Available	36.9863972	-82.5656945	(276) 337-9446		"Oct. 31, 2018"	Rosemary Estep		Not Available	Angela  Farmer:    (276) 608-2283	Yes
44716	Samantha O'Quinn	"87 Thomas Road, LEBANON, VA  24266"	Unlicensed/Unregistered FDH	Not Available	36.912456	-82.0257259	(276) 210-0803			Samantha O'Quinn		Not Available	Angela  Farmer:    (276) 608-2283	No
43874	Ria Cournoyer	"1088 Willow Green Drive, NEWPORT NEWS, VA  23602"	Unlicensed/Unregistered FDH	Not Available	37.1038345	-76.4657416	(757) 869-9071		"Oct. 31, 2018"	Ria Cournoyer		Not Available	Anita  Drewry:    (757) 404-5261	Yes
43702	Roberta Trent	"4226 Beagle Drive, DISPUTANTA, VA  23842"	Unlicensed/Unregistered FDH	Not Available	37.124332	-77.226374	(804) 834-2919		"Oct. 31, 2018"	Roberta Trent		Not Available	Anita  Drewry:    (757) 404-5261	Yes
42746	Saundra Trumble	"104 Carver Place, YORKTOWN, VA  23692"	Unlicensed/Unregistered FDH	Not Available	37.1750743	-76.4732874	(757) 810-7060		"Oct. 31, 2018"	Saundra Trumble		Not Available	Anita  Drewry:    (757) 404-5261	Yes
44211	Sha'Keyma Skipwith	"159 Jenness Lane (F), NEWPORT NEWS, VA  23602"	Unlicensed/Unregistered FDH	Not Available	37.126381	-76.520971	(757) 329-2977		"Dec. 10, 2018"	Sha'Keyma Skipwith		Not Available	Anita  Drewry:    (757) 404-5261	Yes
42755	Stephanie Haskett	"79 Artis Lane, SURRY, VA  23883"	Unlicensed/Unregistered FDH	Not Available	37.1021826	-76.6996638	(757) 357-4065		"Oct. 31, 2018"	Stephanie Haskett		Not Available	Anita  Drewry:    (757) 404-5261	Yes
42756	Virginia Vaughan	"14427 Cabin Point Road, CARSON, VA  23830"	Unlicensed/Unregistered FDH	Not Available	36.9891385	-77.379498	(804) 720-1481		"Oct. 31, 2018"	Virginia Vaughan		Not Available	Anita  Drewry:    (757) 404-5261	Yes
